kSW,kGHZ,kBell,kA,kD,rateSum,rateGHZ,rateBell
23,12,11,3,5,2.07492828619924,0.425397741774994,1.64953054442425
23,13,10,3,5,2.07492828619924,0.425397741774994,1.64953054442425
23,14,9,3,4,1.67312140345355,0.425397741774994,1.24772366167855
23,15,8,3,4,1.67312140345355,0.425397741774994,1.24772366167855
23,16,7,4,3,1.63926328297847,0.774853100591544,0.864410182386921
23,17,6,4,3,1.63926328297847,0.774853100591544,0.864410182386921
23,18,5,4,2,1.21065870566238,0.774853100591544,0.435805605070834
23,19,4,4,2,1.21065870566238,0.774853100591544,0.435805605070834
23,20,3,5,1,1.13539095726328,1.02212331883017,0.113267638433117
23,21,2,5,1,1.13539095726328,1.02212331883017,0.113267638433117
23,22,1,5,0,1.02212331883017,1.02212331883017,0
23,23,0,5,0,1.02212331883017,1.02212331883017,0
24,0,24,0,12,4.65318037430599,0,4.65318037430599
24,1,23,0,11,4.22455616248623,0,4.22455616248623
24,2,22,0,11,4.22455616248623,0,4.22455616248623
24,3,21,0,10,3.80800390341741,0,3.80800390341741
24,4,20,1,10,3.80800390341741,0,3.80800390341741
24,5,19,1,9,3.36370164345383,0,3.36370164345383
24,6,18,1,9,3.36370164345383,0,3.36370164345383
24,7,17,1,8,2.93460963390361,0,2.93460963390361
24,8,16,2,8,3.13697555299836,0.202365919094748,2.93460963390361
24,9,15,2,7,2.71970950080367,0.202365919094748,2.51734358170893
24,10,14,2,7,2.71970950080367,0.202365919094748,2.51734358170893
24,11,13,2,6,2.29516449292092,0.202365919094748,2.09279857382617
24,12,12,3,6,2.51819631560117,0.425397741774994,2.09279857382617
24,13,11,3,5,2.07492828619924,0.425397741774994,1.64953054442425
24,14,10,3,5,2.07492828619924,0.425397741774994,1.64953054442425
24,15,9,3,4,1.67312140345355,0.425397741774994,1.24772366167855
24,16,8,4,4,2.0225767622701,0.774853100591544,1.24772366167855
24,17,7,4,3,1.63926328297847,0.774853100591544,0.864410182386921
24,18,6,4,3,1.63926328297847,0.774853100591544,0.864410182386921
24,19,5,4,2,1.21065870566238,0.774853100591544,0.435805605070834
24,20,4,5,2,1.457928923901,1.02212331883017,0.435805605070834
24,21,3,5,1,1.13539095726328,1.02212331883017,0.113267638433117
24,22,2,5,1,1.13539095726328,1.02212331883017,0.113267638433117
24,23,1,5,0,1.02212331883017,1.02212331883017,0
24,24,0,6,0,1.37721005364826,1.37721005364826,0
25,0,25,0,12,4.65318037430599,0,4.65318037430599
25,1,24,0,12,4.65318037430599,0,4.65318037430599
25,2,23,0,11,4.22455616248623,0,4.22455616248623
